ANO,MS,DI,HR,1200535,1200579,1210762
2018,10,22,17,-990.0,582.3,559.0
2018,10,22,18,-990.0,86.2,79.1
2018,10,22,19,-990.0,.0,.0
2018,10,22,20,-990.0,.0,.0
2018,10,22,21,-990.0,.0,.0
2018,10,22,22,-990.0,.0,.0
2018,10,22,23,-990.0,.0,.0
2018,10,23,0,-990.0,.0,.0
2018,10,23,1,-990.0,.0,.0
2018,10,23,2,-990.0,.0,.0
2018,10,23,3,-990.0,.0,.0
2018,10,23,4,-990.0,.0,.0
2018,10,23,5,-990.0,.0,.0
2018,10,23,6,-990.0,.0,.0
2018,10,23,7,-990.0,1.0,.0
2018,10,23,8,-990.0,108.3,162.9
2018,10,23,9,-990.0,642.0,451.5
2018,10,23,10,-990.0,973.0,1134.7
2018,10,23,11,-990.0,2041.5,1666.6
2018,10,23,12,-990.0,2110.8,1754.9
2018,10,23,13,-990.0,2212.6,2121.0
2018,10,23,14,-990.0,2087.1,1982.6
2018,10,23,15,-990.0,1752.1,1694.4
2018,10,23,16,-990.0,1238.9,1251.0
2018,10,23,17,-990.0,314.7,351.9
2018,10,23,18,-990.0,74.7,51.0
2018,10,23,19,-990.0,.0,.0
2018,10,23,20,-990.0,.0,.0
2018,10,23,21,-990.0,.0,.0
2018,10,23,22,-990.0,.0,.0
2018,10,23,23,-990.0,.0,.0
2018,10,24,0,-990.0,.0,.0
2018,10,24,1,-990.0,.0,.0
2018,10,24,2,-990.0,.0,.0
2018,10,24,3,-990.0,.0,.0
2018,10,24,4,-990.0,.0,.0
2018,10,24,5,-990.0,.0,.0
2018,10,24,6,-990.0,.0,.0
2018,10,24,7,-990.0,2.0,1.8
2018,10,24,8,-990.0,273.9,228.3
2018,10,24,9,-990.0,878.4,789.6
2018,10,24,10,-990.0,1435.7,1337.4
2018,10,24,11,-990.0,1880.6,1711.0
2018,10,24,12,-990.0,2154.3,2009.2
2018,10,24,13,-990.0,2225.3,2078.5
2018,10,24,14,-990.0,2072.3,1959.4
2018,10,24,15,-990.0,1725.0,1647.8
2018,10,24,16,-990.0,1202.5,1127.3
2018,10,24,17,-990.0,533.9,549.5
2018,10,24,18,-990.0,81.1,67.7
2018,10,24,19,-990.0,.0,.0
2018,10,24,20,-990.0,.0,.0
2018,10,24,21,-990.0,.0,.0
2018,10,24,22,-990.0,.0,.0
2018,10,24,23,-990.0,.0,.0
2018,10,25,0,-990.0,.0,.0
2018,10,25,1,-990.0,.0,.0
2018,10,25,2,-990.0,.0,.0
2018,10,25,3,-990.0,.0,.0
2018,10,25,4,-990.0,.0,.0
2018,10,25,5,-990.0,.0,.0
2018,10,25,6,-990.0,.0,.0
2018,10,25,7,-990.0,1.4,1.2
2018,10,25,8,-990.0,210.6,175.4
2018,10,25,9,-990.0,741.6,659.0
2018,10,25,10,-990.0,1434.4,1212.9
2018,10,25,11,-990.0,1699.5,1569.5
2018,10,25,12,-990.0,2037.8,1746.8
2018,10,25,13,-990.0,1628.1,1373.9
2018,10,25,14,-990.0,1013.2,967.0
2018,10,25,15,-990.0,968.3,1017.6
2018,10,25,16,-990.0,665.2,605.9
2018,10,25,17,-990.0,402.7,414.0
2018,10,25,18,-990.0,75.2,84.8
2018,10,25,19,-990.0,.0,.0
2018,10,25,20,-990.0,.0,.0
2018,10,25,21,-990.0,.0,.0
2018,10,25,22,-990.0,.0,.0
2018,10,25,23,-990.0,.0,.0
2018,10,26,0,-990.0,.0,.0
2018,10,26,1,-990.0,.0,.0
2018,10,26,2,-990.0,.0,.0
2018,10,26,3,-990.0,.0,.0
2018,10,26,4,-990.0,.0,.0
2018,10,26,5,-990.0,.0,.0
2018,10,26,6,-990.0,.0,.0
2018,10,26,7,-990.0,.0,.0
2018,10,26,8,-990.0,115.8,112.7
2018,10,26,9,-990.0,586.4,590.2
2018,10,26,10,-990.0,1083.9,962.2
2018,10,26,11,-990.0,1011.7,943.5
2018,10,26,12,-990.0,1275.0,1308.4
2018,10,26,13,-990.0,1616.9,1553.9
2018,10,26,14,-990.0,1625.1,1406.1
2018,10,26,15,-990.0,1631.8,1767.8
2018,10,26,16,-990.0,1236.3,1218.9
2018,10,26,17,-990.0,551.8,574.0
2018,10,26,18,-990.0,50.6,39.3
2018,10,26,19,-990.0,.0,.0
2018,10,26,20,-990.0,.0,.0
2018,10,26,21,-990.0,.0,.0
2018,10,26,22,-990.0,.0,.0
2018,10,26,23,-990.0,.0,.0
2018,10,27,0,-990.0,.0,.0
2018,10,27,1,-990.0,.0,.0
2018,10,27,2,-990.0,.0,.0
2018,10,27,3,-990.0,.0,.0
2018,10,27,4,-990.0,.0,.0
2018,10,27,5,-990.0,.0,.0
2018,10,27,6,-990.0,.0,.0
2018,10,27,7,-990.0,.8,.0
2018,10,27,8,-990.0,247.9,165.8
2018,10,27,9,-990.0,884.4,810.3
2018,10,27,10,-990.0,1492.3,1424.9
2018,10,27,11,-990.0,2058.0,1900.7
2018,10,27,12,-990.0,2336.6,2192.9
2018,10,27,13,-990.0,2371.8,2293.3
2018,10,27,14,-990.0,2207.2,2130.1
2018,10,27,15,-990.0,1710.9,1680.8
2018,10,27,16,-990.0,845.0,857.9
2018,10,27,17,-990.0,384.1,397.6
2018,10,27,18,-990.0,47.9,46.5
2018,10,27,19,-990.0,.0,.0
2018,10,27,20,-990.0,.0,.0
2018,10,27,21,-990.0,.0,.0
2018,10,27,22,-990.0,.0,.1
2018,10,27,23,-990.0,.0,.0
2018,10,28,0,-990.0,.0,.0
2018,10,28,1,-990.0,.0,.4
2018,10,28,2,-990.0,.0,.6
2018,10,28,3,-990.0,.0,.0
2018,10,28,4,-990.0,.0,.0
2018,10,28,5,-990.0,.0,.0
2018,10,28,6,-990.0,.0,.0
2018,10,28,7,-990.0,.2,.0
2018,10,28,8,-990.0,234.8,179.1
2018,10,28,9,-990.0,890.6,790.7
2018,10,28,10,-990.0,1514.6,1396.1
2018,10,28,11,-990.0,2008.4,1869.2
2018,10,28,12,-990.0,1909.9,2044.9
2018,10,28,13,-990.0,2159.8,2243.9
2018,10,28,14,-990.0,2165.1,2127.2
2018,10,28,15,-990.0,1850.0,1778.1
2018,10,28,16,-990.0,1256.4,1256.8
2018,10,28,17,-990.0,539.9,522.7
2018,10,28,18,-990.0,61.9,36.8
2018,10,28,19,-990.0,.0,.0
2018,10,28,20,-990.0,.0,.0
2018,10,28,21,-990.0,.0,.0
2018,10,28,22,-990.0,.0,.0
2018,10,28,23,-990.0,.0,.0
2018,10,29,0,-990.0,.0,.0
2018,10,29,1,-990.0,.0,.0
2018,10,29,2,-990.0,.0,.0
2018,10,29,3,-990.0,.0,.0
2018,10,29,4,-990.0,.0,.0
2018,10,29,5,-990.0,.0,.0
2018,10,29,6,-990.0,.0,.0
2018,10,29,7,-990.0,.2,.0
2018,10,29,8,-990.0,205.5,149.0
2018,10,29,9,-990.0,829.2,733.6
2018,10,29,10,-990.0,1354.8,1269.8
2018,10,29,11,-990.0,1943.9,1818.1
2018,10,29,12,-990.0,2032.7,2209.6
2018,10,29,13,-990.0,1948.0,1229.0
2018,10,29,14,-990.0,1844.1,2122.5
2018,10,29,15,-990.0,1575.5,1628.9
2018,10,29,16,-990.0,649.3,619.4
2018,10,29,17,-990.0,315.1,355.0
2018,10,29,18,-990.0,52.4,48.1
2018,10,29,19,-990.0,.0,.0
2018,10,29,20,-990.0,.0,.0
2018,10,29,21,-990.0,.0,.0
2018,10,29,22,-990.0,.0,.0
2018,10,29,23,-990.0,.0,.0
2018,10,30,0,-990.0,.0,.0
2018,10,30,1,-990.0,.0,.0
2018,10,30,2,-990.0,.2,1.0
2018,10,30,3,-990.0,1.3,1.4
2018,10,30,4,-990.0,.0,.0
2018,10,30,5,-990.0,.7,.2
2018,10,30,6,-990.0,.0,1.0
2018,10,30,7,-990.0,.7,2.3
2018,10,30,8,-990.0,36.8,43.8
2018,10,30,9,-990.0,423.9,350.7
2018,10,30,10,-990.0,1348.5,1203.3
2018,10,30,11,-990.0,958.9,673.9
2018,10,30,12,-990.0,1621.2,1514.7
2018,10,30,13,-990.0,1415.1,1654.1
2018,10,30,14,-990.0,1060.9,1397.4
2018,10,30,15,-990.0,734.1,1089.5
2018,10,30,16,-990.0,1109.7,1038.1
2018,10,30,17,-990.0,296.0,276.5
2018,10,30,18,-990.0,29.9,21.7
2018,10,30,19,-990.0,.0,.3
2018,10,30,20,-990.0,.0,.0
2018,10,30,21,-990.0,.0,.0
2018,10,30,22,-990.0,.0,.0
2018,10,30,23,-990.0,.0,.1
2018,10,31,0,-990.0,.0,.9
2018,10,31,1,-990.0,.0,.3
2018,10,31,2,-990.0,.0,.0
2018,10,31,3,-990.0,.0,.0
2018,10,31,4,-990.0,.0,.0
2018,10,31,5,-990.0,.0,.0
2018,10,31,6,-990.0,.0,.0
2018,10,31,7,-990.0,.0,.0
2018,10,31,8,-990.0,3.3,5.5
2018,10,31,9,-990.0,104.3,150.6
2018,10,31,10,-990.0,597.0,532.7
2018,10,31,11,-990.0,300.4,515.0
2018,10,31,12,-990.0,353.2,311.6
2018,10,31,13,-990.0,387.0,508.4
2018,10,31,14,-990.0,432.5,523.6
2018,10,31,15,-990.0,378.0,307.5
2018,10,31,16,-990.0,196.4,203.6
2018,10,31,17,-990.0,65.4,60.6
2018,10,31,18,-990.0,11.1,11.2
2018,10,31,19,-990.0,.0,1.1
2018,10,31,20,-990.0,1.3,2.3
2018,10,31,21,-990.0,.0,.1
2018,10,31,22,-990.0,.2,.2
2018,10,31,23,-990.0,.4,5.2
2018,11,1,0,-990.0,.1,2.9
2018,11,1,1,-990.0,.0,1.4
2018,11,1,2,-990.0,.0,.0
2018,11,1,3,-990.0,.0,.0
2018,11,1,4,-990.0,.0,.0
2018,11,1,5,-990.0,.0,.0
2018,11,1,6,-990.0,.0,.0
2018,11,1,7,-990.0,.2,.2
2018,11,1,8,-990.0,211.3,148.7
2018,11,1,9,-990.0,766.0,664.1
2018,11,1,10,-990.0,1320.2,1261.5
2018,11,1,11,-990.0,1638.1,1465.8
2018,11,1,12,-990.0,1753.6,1447.4
2018,11,1,13,-990.0,2127.4,1847.6
2018,11,1,14,-990.0,1732.9,1148.1
2018,11,1,15,-990.0,1618.6,1052.6
2018,11,1,16,-990.0,1019.9,1031.9
2018,11,1,17,-990.0,420.6,342.2
2018,11,1,18,-990.0,44.6,38.8
2018,11,1,19,-990.0,.0,.0
2018,11,1,20,-990.0,.0,.0
2018,11,1,21,-990.0,.0,.0
2018,11,1,22,-990.0,.0,1.9
2018,11,1,23,-990.0,.0,1.3
2018,11,2,0,-990.0,.0,.0
2018,11,2,1,-990.0,.0,.0
2018,11,2,2,-990.0,.0,.0
2018,11,2,3,-990.0,.0,.0
2018,11,2,4,-990.0,.0,.0
2018,11,2,5,-990.0,.2,.1
2018,11,2,6,-990.0,.1,.0
2018,11,2,7,-990.0,.0,.1
2018,11,2,8,-990.0,152.3,76.8
2018,11,2,9,-990.0,324.8,286.3
2018,11,2,10,-990.0,628.3,571.3
2018,11,2,11,-990.0,1351.4,1049.3
2018,11,2,12,-990.0,1385.1,1541.2
2018,11,2,13,-990.0,1200.8,1721.7
2018,11,2,14,-990.0,994.0,958.0
2018,11,2,15,-990.0,406.2,590.5
2018,11,2,16,-990.0,288.0,366.9
2018,11,2,17,-990.0,185.1,185.1
2018,11,2,18,-990.0,19.2,23.1
2018,11,2,19,-990.0,.0,.0
2018,11,2,20,-990.0,.0,.0
2018,11,2,21,-990.0,.0,.0
2018,11,2,22,-990.0,.0,.0
2018,11,2,23,-990.0,.0,.0
2018,11,3,0,-990.0,.0,.0
2018,11,3,1,-990.0,.0,.0
2018,11,3,2,-990.0,.0,.0
2018,11,3,3,-990.0,.0,.0
2018,11,3,4,-990.0,.0,.0
2018,11,3,5,-990.0,.0,.0
2018,11,3,6,-990.0,.0,.0
2018,11,3,7,-990.0,.0,.0
2018,11,3,8,-990.0,89.5,52.1
2018,11,3,9,-990.0,498.4,552.5
2018,11,3,10,-990.0,560.0,524.5
2018,11,3,11,-990.0,572.0,668.4
2018,11,3,12,-990.0,564.1,591.4
2018,11,3,13,-990.0,857.9,862.9
2018,11,3,14,-990.0,1409.9,1714.8
2018,11,3,15,-990.0,1214.3,797.1
2018,11,3,16,-990.0,1155.8,781.5
2018,11,3,17,-990.0,250.4,295.7
2018,11,3,18,-990.0,29.7,23.2
2018,11,3,19,-990.0,.0,.0
2018,11,3,20,-990.0,.0,.0
2018,11,3,21,-990.0,.0,.0
2018,11,3,22,-990.0,.0,.0
2018,11,3,23,-990.0,.0,.0
2018,11,4,0,-990.0,.0,.0
2018,11,4,1,-990.0,.0,.0
2018,11,4,2,-990.0,.0,.0
2018,11,4,3,-990.0,.0,.0
2018,11,4,4,-990.0,.0,.0
2018,11,4,5,-990.0,.0,.0
2018,11,4,6,-990.0,.0,.2
2018,11,4,7,-990.0,.5,.4
2018,11,4,8,-990.0,59.6,57.0
2018,11,4,9,-990.0,268.8,240.4
2018,11,4,10,-990.0,622.3,706.3
2018,11,4,11,-990.0,1121.2,932.3
2018,11,4,12,-990.0,1270.4,1048.1
2018,11,4,13,-990.0,1431.7,1317.4
2018,11,4,14,-990.0,1102.1,857.4
2018,11,4,15,-990.0,776.1,457.0
2018,11,4,16,-990.0,339.7,172.1
2018,11,4,17,-990.0,96.0,40.9
2018,11,4,18,-990.0,9.1,5.9
2018,11,4,19,-990.0,.0,.9
2018,11,4,20,-990.0,1.1,1.9
2018,11,4,21,-990.0,1.6,2.5
2018,11,4,22,-990.0,.3,1.8
2018,11,4,23,-990.0,.0,.0
2018,11,5,0,-990.0,.0,.0
2018,11,5,1,-990.0,.0,.0
2018,11,5,2,-990.0,.0,.0
2018,11,5,3,-990.0,.0,.0
2018,11,5,4,-990.0,.0,.1
2018,11,5,5,-990.0,.0,.0
2018,11,5,6,-990.0,.0,.0
2018,11,5,7,-990.0,.0,.0
2018,11,5,8,-990.0,116.6,116.7
2018,11,5,9,-990.0,629.0,351.3
2018,11,5,10,-990.0,1300.5,929.7
2018,11,5,11,-990.0,1580.1,1278.4
2018,11,5,12,-990.0,1756.4,1967.9
2018,11,5,13,-990.0,1600.1,1659.6
2018,11,5,14,-990.0,1358.6,1823.8
2018,11,5,15,-990.0,1156.3,1075.6
2018,11,5,16,-990.0,913.2,1092.3
2018,11,5,17,-990.0,422.9,336.8
2018,11,5,18,-990.0,69.3,22.4
2018,11,5,19,-990.0,.0,.0
2018,11,5,20,-990.0,.0,.0
2018,11,5,21,-990.0,.0,.0
2018,11,5,22,-990.0,.0,.0
2018,11,5,23,-990.0,.0,.0
2018,11,6,0,-990.0,.0,.1
2018,11,6,1,-990.0,.0,.0
2018,11,6,2,-990.0,.0,.0
2018,11,6,3,-990.0,.0,.0
2018,11,6,4,-990.0,.0,.6
2018,11,6,5,-990.0,.0,.0
2018,11,6,6,-990.0,.0,.0
2018,11,6,7,-990.0,.0,.0
2018,11,6,8,-990.0,129.7,110.8
2018,11,6,9,-990.0,775.7,677.5
2018,11,6,10,-990.0,1257.5,1114.8
2018,11,6,11,-990.0,1159.2,1342.5
2018,11,6,12,-990.0,1260.6,1261.4
2018,11,6,13,-990.0,1370.1,936.2
2018,11,6,14,-990.0,1421.3,1126.1
2018,11,6,15,-990.0,574.1,407.9
2018,11,6,16,-990.0,437.0,479.1
2018,11,6,17,-990.0,213.2,217.9
2018,11,6,18,-990.0,27.3,20.6
2018,11,6,19,-990.0,.0,.0
2018,11,6,20,-990.0,.0,.0
2018,11,6,21,-990.0,.0,.0
2018,11,6,22,-990.0,.0,.0
2018,11,6,23,-990.0,.0,.0
2018,11,7,0,-990.0,.0,.0
2018,11,7,1,-990.0,.0,.0
2018,11,7,2,-990.0,.0,.0
2018,11,7,3,-990.0,.0,.0
2018,11,7,4,-990.0,.0,.0
2018,11,7,5,-990.0,.0,.0
2018,11,7,6,-990.0,.0,.0
2018,11,7,7,-990.0,.0,.0
2018,11,7,8,-990.0,140.7,101.8
2018,11,7,9,-990.0,681.3,588.5
2018,11,7,10,-990.0,1213.7,1078.5
2018,11,7,11,-990.0,1343.1,1423.5
2018,11,7,12,-990.0,1846.9,1175.2
2018,11,7,13,-990.0,1930.1,1805.9
2018,11,7,14,-990.0,1460.9,1221.5
2018,11,7,15,-990.0,1234.5,1270.5
2018,11,7,16,-990.0,883.4,856.6
2018,11,7,17,-990.0,275.9,324.0
2018,11,7,18,-990.0,27.1,26.8
2018,11,7,19,-990.0,.0,.0
2018,11,7,20,-990.0,.0,.0
2018,11,7,21,-990.0,.0,.0
2018,11,7,22,-990.0,.0,.0
2018,11,7,23,-990.0,.0,.0
2018,11,8,0,-990.0,.0,.0
2018,11,8,1,-990.0,.0,.0
2018,11,8,2,-990.0,.0,.0
2018,11,8,3,-990.0,.0,.0
2018,11,8,4,-990.0,.0,.0
2018,11,8,5,-990.0,.0,.0
2018,11,8,6,-990.0,.0,.0
2018,11,8,7,-990.0,.0,.2
2018,11,8,8,-990.0,34.8,34.1
2018,11,8,9,-990.0,427.7,390.9
2018,11,8,10,-990.0,656.3,782.9
2018,11,8,11,-990.0,1625.2,1571.5
2018,11,8,12,-990.0,1099.3,863.0
2018,11,8,13,-990.0,806.0,763.8
2018,11,8,14,-990.0,1127.0,1683.4
2018,11,8,15,-990.0,1171.1,1352.2
2018,11,8,16,-990.0,688.7,957.6
2018,11,8,17,-990.0,355.4,374.6
2018,11,8,18,-990.0,24.6,20.5
2018,11,8,19,-990.0,.0,.0
2018,11,8,20,-990.0,.0,.0
2018,11,8,21,-990.0,.0,.0
2018,11,8,22,-990.0,.0,.0
2018,11,8,23,-990.0,.0,.0
2018,11,9,0,-990.0,.0,.0
2018,11,9,1,-990.0,.0,.0
2018,11,9,2,-990.0,.0,.0
2018,11,9,3,-990.0,.0,.0
2018,11,9,4,-990.0,.0,.0
2018,11,9,5,-990.0,.0,.0
2018,11,9,6,-990.0,.0,.0
2018,11,9,7,-990.0,.0,.0
2018,11,9,8,-990.0,107.1,95.4
2018,11,9,9,-990.0,657.7,563.8
2018,11,9,10,-990.0,1206.8,972.1
2018,11,9,11,-990.0,1462.7,1483.4
2018,11,9,12,-990.0,1543.4,1279.4
2018,11,9,13,-990.0,2011.2,1621.9
2018,11,9,14,-990.0,1187.8,753.1
2018,11,9,15,-990.0,920.8,1159.8
2018,11,9,16,-990.0,475.1,474.8
2018,11,9,17,-990.0,253.0,265.8
2018,11,9,18,-990.0,16.7,20.3
2018,11,9,19,-990.0,.0,.0
2018,11,9,20,-990.0,.0,.0
2018,11,9,21,-990.0,.0,.0
2018,11,9,22,-990.0,.0,.0
2018,11,9,23,-990.0,.0,.0
2018,11,10,0,-990.0,.0,.0
2018,11,10,1,-990.0,.0,.0
2018,11,10,2,-990.0,.0,.0
2018,11,10,3,-990.0,.0,.0
2018,11,10,4,-990.0,.0,.0
2018,11,10,5,-990.0,.0,.0
2018,11,10,6,-990.0,.0,.0
2018,11,10,7,-990.0,.0,.0
2018,11,10,8,-990.0,12.0,10.7
2018,11,10,9,-990.0,106.2,88.9
2018,11,10,10,-990.0,194.2,265.1
2018,11,10,11,-990.0,342.9,287.9
2018,11,10,12,-990.0,290.1,308.5
2018,11,10,13,-990.0,772.4,535.1
2018,11,10,14,-990.0,668.5,271.6
2018,11,10,15,-990.0,408.3,147.8
2018,11,10,16,-990.0,192.2,158.2
2018,11,10,17,-990.0,202.3,188.1
2018,11,10,18,-990.0,16.1,16.6
2018,11,10,19,-990.0,.0,1.0
2018,11,10,20,-990.0,.0,1.0
2018,11,10,21,-990.0,.0,.8
2018,11,10,22,-990.0,.0,.5
2018,11,10,23,-990.0,.0,.2
2018,11,11,0,-990.0,.0,.1
2018,11,11,1,-990.0,.0,.2
2018,11,11,2,-990.0,.0,.5
2018,11,11,3,-990.0,.1,.1
2018,11,11,4,-990.0,.0,.0
2018,11,11,5,-990.0,.0,.9
2018,11,11,6,-990.0,.0,.2
2018,11,11,7,-990.0,.0,.0
2018,11,11,8,-990.0,19.3,17.0
2018,11,11,9,-990.0,68.7,83.3
2018,11,11,10,-990.0,183.8,178.7
2018,11,11,11,-990.0,342.3,446.6
2018,11,11,12,-990.0,171.7,189.2
2018,11,11,13,-990.0,151.6,178.8
2018,11,11,14,-990.0,136.2,155.3
2018,11,11,15,-990.0,71.9,73.5
2018,11,11,16,-990.0,60.1,56.4
2018,11,11,17,-990.0,9.7,10.0
2018,11,11,18,-990.0,.7,.7
2018,11,11,19,-990.0,.0,.0
2018,11,11,20,-990.0,.0,.0
2018,11,11,21,-990.0,.0,.1
2018,11,11,22,-990.0,.0,.0
2018,11,11,23,-990.0,.0,.0
2018,11,12,0,-990.0,.0,.0
2018,11,12,1,-990.0,.0,.0
2018,11,12,2,-990.0,.0,.0
2018,11,12,3,-990.0,.0,.0
2018,11,12,4,-990.0,.0,.2
2018,11,12,5,-990.0,.0,.0
2018,11,12,6,-990.0,.1,.3
2018,11,12,7,-990.0,.0,1.1
2018,11,12,8,-990.0,12.7,14.9
2018,11,12,9,-990.0,271.6,217.9
2018,11,12,10,-990.0,1078.9,1117.4
2018,11,12,11,-990.0,1629.4,1439.6
2018,11,12,12,-990.0,1877.1,1301.5
2018,11,12,13,-990.0,2014.5,1835.6
2018,11,12,14,-990.0,1790.3,846.2
2018,11,12,15,-990.0,1429.1,1377.9
2018,11,12,16,-990.0,960.3,627.6
2018,11,12,17,-990.0,388.8,333.6
2018,11,12,18,-990.0,17.6,11.6
2018,11,12,19,-990.0,.0,.0
2018,11,12,20,-990.0,.0,.0
2018,11,12,21,-990.0,.0,.0
2018,11,12,22,-990.0,.0,.0
2018,11,12,23,-990.0,.0,.0
2018,11,13,0,-990.0,.0,.0
2018,11,13,1,-990.0,.0,.0
2018,11,13,2,-990.0,.0,.0
2018,11,13,3,-990.0,.0,.0
2018,11,13,4,-990.0,.0,.0
2018,11,13,5,-990.0,.0,.0
2018,11,13,6,-990.0,.0,.0
2018,11,13,7,-990.0,.0,.0
2018,11,13,8,-990.0,94.9,64.5
2018,11,13,9,-990.0,610.1,509.6
2018,11,13,10,-990.0,1197.7,1058.3
2018,11,13,11,-990.0,1663.1,1498.6
2018,11,13,12,-990.0,1929.2,1752.0
2018,11,13,13,-990.0,1977.4,1834.4
2018,11,13,14,-990.0,1814.8,1700.0
2018,11,13,15,-990.0,1379.8,1390.9
2018,11,13,16,-990.0,960.8,912.2
2018,11,13,17,-990.0,371.0,323.0
2018,11,13,18,-990.0,14.8,10.0
2018,11,13,19,-990.0,.0,.0
2018,11,13,20,-990.0,.0,.0
2018,11,13,21,-990.0,.0,.0
2018,11,13,22,-990.0,.0,.0
2018,11,13,23,-990.0,.0,.0
2018,11,14,0,-990.0,.0,.0
2018,11,14,1,-990.0,.0,.0
2018,11,14,2,-990.0,.0,.0
2018,11,14,3,-990.0,.0,.0
2018,11,14,4,-990.0,.0,.0
2018,11,14,5,-990.0,.0,.0
2018,11,14,6,-990.0,.0,.0
2018,11,14,7,-990.0,.0,.0
2018,11,14,8,-990.0,74.3,55.3
2018,11,14,9,-990.0,544.6,460.7
2018,11,14,10,-990.0,1113.6,984.4
2018,11,14,11,-990.0,1571.5,1413.8
2018,11,14,12,-990.0,1836.6,1668.5
2018,11,14,13,-990.0,1896.5,1754.8
2018,11,14,14,-990.0,1733.8,1626.3
2018,11,14,15,-990.0,1023.7,1372.8
2018,11,14,16,-990.0,576.8,762.9
2018,11,14,17,-990.0,359.6,334.1
2018,11,14,18,-990.0,18.9,20.8
2018,11,14,19,-990.0,.0,.0
2018,11,14,20,-990.0,.0,.0
2018,11,14,21,-990.0,.0,.0
2018,11,14,22,-990.0,.0,.0
2018,11,14,23,-990.0,.0,.0
2018,11,15,0,-990.0,.0,.0
2018,11,15,1,-990.0,.0,.0
2018,11,15,2,-990.0,.0,.0
2018,11,15,3,-990.0,.0,.0
2018,11,15,4,-990.0,.0,.0
2018,11,15,5,-990.0,.0,.0
2018,11,15,6,-990.0,.0,.0
2018,11,15,7,-990.0,.0,.0
2018,11,15,8,-990.0,89.7,82.0
2018,11,15,9,-990.0,519.2,400.8
2018,11,15,10,-990.0,766.3,800.2
2018,11,15,11,-990.0,1212.9,1172.9
2018,11,15,12,-990.0,1948.9,1688.3
2018,11,15,13,-990.0,1580.4,1383.2
2018,11,15,14,-990.0,1317.2,1405.7
2018,11,15,15,-990.0,1063.6,902.4
2018,11,15,16,-990.0,569.2,701.7
2018,11,15,17,-990.0,300.0,229.5
2018,11,15,18,-990.0,14.1,12.3
2018,11,15,19,-990.0,.0,.0
2018,11,15,20,-990.0,.0,.0
2018,11,15,21,-990.0,.0,.0
2018,11,15,22,-990.0,.0,.0
2018,11,15,23,-990.0,.0,.0
2018,11,16,0,-990.0,.0,.0
2018,11,16,1,-990.0,.0,.0
2018,11,16,2,-990.0,.0,.0
2018,11,16,3,-990.0,.0,.0
2018,11,16,4,-990.0,.0,.0
2018,11,16,5,-990.0,.0,.0
2018,11,16,6,-990.0,.0,.0
2018,11,16,7,-990.0,.0,.0
2018,11,16,8,-990.0,44.1,44.5
2018,11,16,9,-990.0,342.2,407.1
2018,11,16,10,-990.0,1053.4,935.4
2018,11,16,11,-990.0,1527.8,1373.2
2018,11,16,12,-990.0,1799.4,1619.9
2018,11,16,13,-990.0,1849.5,1714.0
2018,11,16,14,-990.0,1718.8,1605.3
2018,11,16,15,-990.0,1343.3,1254.4
2018,11,16,16,-990.0,858.3,823.5
2018,11,16,17,-990.0,286.3,278.8
2018,11,16,18,-990.0,4.7,4.6
2018,11,16,19,-990.0,.0,.0
2018,11,16,20,-990.0,.0,.0
2018,11,16,21,-990.0,.0,.0
2018,11,16,22,-990.0,.0,.0
2018,11,16,23,-990.0,.0,.0
2018,11,17,0,-990.0,.0,.0
2018,11,17,1,-990.0,.0,.0
2018,11,17,2,-990.0,.0,.0
2018,11,17,3,-990.0,.0,.0
2018,11,17,4,-990.0,.0,.0
2018,11,17,5,-990.0,.0,.0
2018,11,17,6,-990.0,.0,.0
2018,11,17,7,-990.0,.0,.0
2018,11,17,8,-990.0,13.4,20.1
2018,11,17,9,-990.0,169.0,202.9
2018,11,17,10,-990.0,264.0,313.2
2018,11,17,11,-990.0,684.2,726.6
2018,11,17,12,-990.0,910.1,877.5
2018,11,17,13,-990.0,687.1,629.8
2018,11,17,14,-990.0,410.8,407.4
2018,11,17,15,-990.0,199.6,237.9
2018,11,17,16,-990.0,115.7,125.7
2018,11,17,17,-990.0,78.2,75.7
2018,11,17,18,-990.0,1.7,1.1
2018,11,17,19,-990.0,.0,.0
2018,11,17,20,-990.0,.0,2.6
2018,11,17,21,-990.0,.0,.4
2018,11,17,22,-990.0,.0,.0
2018,11,17,23,-990.0,.0,.0
2018,11,18,0,-990.0,.0,.0
2018,11,18,1,-990.0,.0,.0
2018,11,18,2,-990.0,.0,1.9
2018,11,18,3,-990.0,.1,1.1
2018,11,18,4,-990.0,.0,.7
2018,11,18,5,-990.0,.0,.0
2018,11,18,6,-990.0,.0,.0
2018,11,18,7,-990.0,.0,.2
2018,11,18,8,-990.0,2.6,4.8
2018,11,18,9,-990.0,50.5,55.5
2018,11,18,10,-990.0,282.6,365.8
2018,11,18,11,-990.0,416.1,290.8
2018,11,18,12,-990.0,358.0,342.4
2018,11,18,13,-990.0,891.5,967.7
2018,11,18,14,-990.0,354.9,1028.0
2018,11,18,15,-990.0,245.6,639.9
2018,11,18,16,-990.0,189.9,344.6
2018,11,18,17,-990.0,96.5,96.8
2018,11,18,18,-990.0,5.5,4.3
2018,11,18,19,-990.0,.4,.0
2018,11,18,20,-990.0,.0,.0
2018,11,18,21,-990.0,.0,.0
2018,11,18,22,-990.0,.0,.0
2018,11,18,23,-990.0,.0,.0
