ANO,MS,DI,HR,1200535,1200579,1210762
2018,7,7,14,50.0,53.0,48.0
2018,7,7,15,51.0,52.0,50.0
2018,7,7,16,53.0,52.0,51.0
2018,7,7,17,54.0,55.0,53.0
2018,7,7,18,57.0,58.0,56.0
2018,7,7,19,61.0,63.0,60.0
2018,7,7,20,63.0,68.0,66.0
2018,7,7,21,71.0,77.0,72.0
2018,7,7,22,76.0,80.0,78.0
2018,7,7,23,79.0,81.0,82.0
2018,7,8,0,80.0,82.0,84.0
2018,7,8,1,80.0,82.0,87.0
2018,7,8,2,83.0,83.0,87.0
2018,7,8,3,84.0,84.0,91.0
2018,7,8,4,86.0,85.0,92.0
2018,7,8,5,86.0,86.0,90.0
2018,7,8,6,86.0,86.0,88.0
2018,7,8,7,83.0,84.0,86.0
2018,7,8,8,74.0,79.0,77.0
2018,7,8,9,66.0,72.0,69.0
2018,7,8,10,61.0,68.0,65.0
2018,7,8,11,58.0,62.0,60.0
2018,7,8,12,57.0,57.0,53.0
2018,7,8,13,53.0,53.0,51.0
2018,7,8,14,52.0,50.0,57.0
2018,7,8,15,52.0,49.0,59.0
2018,7,8,16,52.0,43.0,56.0
2018,7,8,17,49.0,46.0,46.0
2018,7,8,18,53.0,49.0,50.0
2018,7,8,19,56.0,59.0,55.0
2018,7,8,20,64.0,66.0,63.0
2018,7,8,21,75.0,81.0,76.0
2018,7,8,22,80.0,84.0,83.0
2018,7,8,23,81.0,86.0,85.0
2018,7,9,0,84.0,87.0,88.0
2018,7,9,1,85.0,87.0,90.0
2018,7,9,2,85.0,85.0,92.0
2018,7,9,3,86.0,85.0,92.0
2018,7,9,4,87.0,86.0,93.0
2018,7,9,5,86.0,86.0,94.0
2018,7,9,6,85.0,87.0,95.0
2018,7,9,7,79.0,85.0,94.0
2018,7,9,8,73.0,81.0,81.0
2018,7,9,9,67.0,76.0,73.0
2018,7,9,10,67.0,76.0,69.0
2018,7,9,11,67.0,73.0,68.0
2018,7,9,12,64.0,69.0,64.0
2018,7,9,13,63.0,65.0,63.0
2018,7,9,14,60.0,61.0,62.0
2018,7,9,15,57.0,58.0,56.0
2018,7,9,16,60.0,57.0,54.0
2018,7,9,17,60.0,58.0,58.0
2018,7,9,18,64.0,62.0,62.0
2018,7,9,19,69.0,71.0,69.0
2018,7,9,20,77.0,79.0,78.0
2018,7,9,21,81.0,85.0,84.0
2018,7,9,22,86.0,87.0,88.0
2018,7,9,23,88.0,89.0,90.0
2018,7,10,0,90.0,89.0,91.0
2018,7,10,1,90.0,90.0,90.0
2018,7,10,2,90.0,91.0,91.0
2018,7,10,3,90.0,91.0,91.0
2018,7,10,4,89.0,91.0,91.0
2018,7,10,5,89.0,90.0,90.0
2018,7,10,6,89.0,91.0,90.0
2018,7,10,7,89.0,91.0,90.0
2018,7,10,8,86.0,88.0,87.0
2018,7,10,9,80.0,83.0,83.0
2018,7,10,10,74.0,78.0,77.0
2018,7,10,11,69.0,74.0,74.0
2018,7,10,12,66.0,71.0,70.0
2018,7,10,13,64.0,66.0,69.0
2018,7,10,14,64.0,61.0,69.0
2018,7,10,15,65.0,59.0,70.0
2018,7,10,16,69.0,59.0,70.0
2018,7,10,17,70.0,65.0,67.0
2018,7,10,18,70.0,68.0,67.0
2018,7,10,19,75.0,74.0,71.0
2018,7,10,20,79.0,80.0,79.0
2018,7,10,21,83.0,82.0,83.0
2018,7,10,22,84.0,84.0,84.0
2018,7,10,23,84.0,86.0,84.0
2018,7,11,0,86.0,88.0,86.0
2018,7,11,1,88.0,89.0,88.0
2018,7,11,2,87.0,87.0,87.0
2018,7,11,3,85.0,85.0,85.0
2018,7,11,4,86.0,86.0,86.0
2018,7,11,5,87.0,87.0,87.0
2018,7,11,6,83.0,82.0,84.0
2018,7,11,7,81.0,80.0,81.0
2018,7,11,8,77.0,77.0,78.0
2018,7,11,9,74.0,74.0,75.0
2018,7,11,10,66.0,69.0,69.0
2018,7,11,11,67.0,68.0,66.0
2018,7,11,12,74.0,75.0,73.0
2018,7,11,13,74.0,73.0,75.0
2018,7,11,14,75.0,74.0,75.0
2018,7,11,15,71.0,71.0,71.0
2018,7,11,16,65.0,63.0,63.0
2018,7,11,17,67.0,66.0,64.0
2018,7,11,18,74.0,76.0,75.0
2018,7,11,19,79.0,80.0,79.0
2018,7,11,20,81.0,81.0,81.0
2018,7,11,21,80.0,81.0,81.0
2018,7,11,22,79.0,80.0,80.0
2018,7,11,23,81.0,81.0,82.0
2018,7,12,0,82.0,82.0,84.0
2018,7,12,1,83.0,83.0,85.0
2018,7,12,2,82.0,82.0,83.0
2018,7,12,3,82.0,82.0,83.0
2018,7,12,4,83.0,83.0,83.0
2018,7,12,5,84.0,84.0,85.0
2018,7,12,6,84.0,85.0,85.0
2018,7,12,7,83.0,84.0,84.0
2018,7,12,8,82.0,82.0,82.0
2018,7,12,9,80.0,80.0,81.0
2018,7,12,10,77.0,77.0,78.0
2018,7,12,11,74.0,73.0,74.0
2018,7,12,12,72.0,71.0,69.0
2018,7,12,13,69.0,68.0,68.0
2018,7,12,14,66.0,66.0,64.0
2018,7,12,15,64.0,64.0,62.0
2018,7,12,16,63.0,62.0,60.0
2018,7,12,17,62.0,60.0,59.0
2018,7,12,18,63.0,62.0,61.0
2018,7,12,19,67.0,66.0,67.0
2018,7,12,20,72.0,73.0,73.0
2018,7,12,21,76.0,77.0,78.0
2018,7,12,22,78.0,78.0,80.0
2018,7,12,23,78.0,79.0,81.0
2018,7,13,0,81.0,82.0,84.0
2018,7,13,1,83.0,84.0,84.0
2018,7,13,2,84.0,84.0,84.0
2018,7,13,3,84.0,85.0,86.0
2018,7,13,4,85.0,85.0,87.0
2018,7,13,5,88.0,85.0,91.0
2018,7,13,6,87.0,85.0,89.0
2018,7,13,7,85.0,83.0,86.0
2018,7,13,8,77.0,79.0,80.0
2018,7,13,9,70.0,72.0,72.0
2018,7,13,10,72.0,69.0,74.0
2018,7,13,11,65.0,64.0,65.0
2018,7,13,12,64.0,60.0,68.0
2018,7,13,13,66.0,57.0,69.0
2018,7,13,14,58.0,57.0,60.0
2018,7,13,15,54.0,54.0,60.0
2018,7,13,16,62.0,55.0,66.0
2018,7,13,17,67.0,57.0,67.0
2018,7,13,18,70.0,58.0,70.0
2018,7,13,19,74.0,61.0,75.0
2018,7,13,20,78.0,70.0,82.0
2018,7,13,21,83.0,78.0,86.0
2018,7,13,22,85.0,82.0,85.0
2018,7,13,23,87.0,83.0,86.0
2018,7,14,0,87.0,82.0,87.0
2018,7,14,1,88.0,84.0,89.0
2018,7,14,2,91.0,86.0,92.0
2018,7,14,3,93.0,88.0,94.0
2018,7,14,4,94.0,90.0,95.0
2018,7,14,5,93.0,89.0,95.0
2018,7,14,6,91.0,88.0,94.0
2018,7,14,7,89.0,86.0,92.0
2018,7,14,8,87.0,84.0,88.0
2018,7,14,9,82.0,78.0,83.0
2018,7,14,10,76.0,72.0,77.0
2018,7,14,11,75.0,71.0,76.0
2018,7,14,12,72.0,68.0,74.0
2018,7,14,13,70.0,64.0,72.0
2018,7,14,14,66.0,61.0,68.0
2018,7,14,15,66.0,59.0,70.0
2018,7,14,16,70.0,60.0,71.0
2018,7,14,17,73.0,69.0,73.0
2018,7,14,18,75.0,70.0,75.0
2018,7,14,19,79.0,74.0,81.0
2018,7,14,20,84.0,81.0,85.0
2018,7,14,21,87.0,85.0,88.0
2018,7,14,22,89.0,85.0,89.0
2018,7,14,23,90.0,86.0,90.0
2018,7,15,0,91.0,86.0,92.0
2018,7,15,1,92.0,88.0,93.0
2018,7,15,2,92.0,89.0,92.0
2018,7,15,3,92.0,89.0,92.0
2018,7,15,4,92.0,89.0,93.0
2018,7,15,5,94.0,90.0,94.0
2018,7,15,6,93.0,90.0,94.0
2018,7,15,7,91.0,88.0,94.0
2018,7,15,8,83.0,83.0,88.0
2018,7,15,9,78.0,76.0,81.0
2018,7,15,10,73.0,72.0,75.0
2018,7,15,11,76.0,71.0,77.0
2018,7,15,12,79.0,76.0,77.0
2018,7,15,13,69.0,64.0,70.0
2018,7,15,14,68.0,65.0,74.0
2018,7,15,15,70.0,65.0,76.0
2018,7,15,16,71.0,61.0,76.0
2018,7,15,17,73.0,59.0,76.0
2018,7,15,18,72.0,61.0,75.0
2018,7,15,19,66.0,65.0,64.0
2018,7,15,20,73.0,72.0,73.0
2018,7,15,21,77.0,76.0,78.0
2018,7,15,22,82.0,79.0,84.0
2018,7,15,23,85.0,81.0,87.0
2018,7,16,0,84.0,82.0,85.0
2018,7,16,1,82.0,83.0,83.0
2018,7,16,2,84.0,84.0,86.0
2018,7,16,3,87.0,85.0,89.0
2018,7,16,4,89.0,87.0,91.0
2018,7,16,5,89.0,87.0,93.0
2018,7,16,6,87.0,87.0,92.0
2018,7,16,7,82.0,85.0,86.0
2018,7,16,8,72.0,77.0,76.0
2018,7,16,9,69.0,71.0,70.0
2018,7,16,10,67.0,67.0,65.0
2018,7,16,11,62.0,62.0,62.0
2018,7,16,12,59.0,60.0,57.0
2018,7,16,13,56.0,57.0,55.0
2018,7,16,14,53.0,54.0,51.0
2018,7,16,15,52.0,52.0,49.0
2018,7,16,16,52.0,53.0,50.0
2018,7,16,17,55.0,55.0,52.0
2018,7,16,18,55.0,55.0,51.0
2018,7,16,19,62.0,62.0,57.0
2018,7,16,20,69.0,68.0,69.0
2018,7,16,21,71.0,74.0,74.0
2018,7,16,22,73.0,77.0,76.0
2018,7,16,23,77.0,78.0,77.0
2018,7,17,0,79.0,80.0,79.0
2018,7,17,1,80.0,81.0,83.0
2018,7,17,2,80.0,82.0,84.0
2018,7,17,3,82.0,82.0,82.0
2018,7,17,4,82.0,82.0,84.0
2018,7,17,5,81.0,82.0,83.0
2018,7,17,6,80.0,81.0,83.0
2018,7,17,7,75.0,78.0,81.0
2018,7,17,8,68.0,73.0,72.0
2018,7,17,9,63.0,68.0,66.0
2018,7,17,10,59.0,62.0,61.0
2018,7,17,11,55.0,56.0,56.0
2018,7,17,12,53.0,54.0,52.0
2018,7,17,13,51.0,53.0,50.0
2018,7,17,14,51.0,54.0,53.0
2018,7,17,15,54.0,55.0,54.0
2018,7,17,16,57.0,56.0,55.0
2018,7,17,17,59.0,57.0,58.0
2018,7,17,18,62.0,61.0,61.0
2018,7,17,19,65.0,66.0,65.0
2018,7,17,20,71.0,72.0,72.0
2018,7,17,21,75.0,77.0,76.0
2018,7,17,22,76.0,78.0,78.0
2018,7,17,23,77.0,78.0,79.0
2018,7,18,0,78.0,79.0,79.0
2018,7,18,1,78.0,78.0,80.0
2018,7,18,2,78.0,77.0,81.0
2018,7,18,3,77.0,77.0,81.0
2018,7,18,4,79.0,79.0,81.0
2018,7,18,5,80.0,80.0,82.0
2018,7,18,6,80.0,80.0,83.0
2018,7,18,7,76.0,77.0,81.0
2018,7,18,8,69.0,71.0,73.0
2018,7,18,9,65.0,66.0,65.0
2018,7,18,10,60.0,65.0,61.0
2018,7,18,11,60.0,62.0,59.0
2018,7,18,12,58.0,56.0,58.0
2018,7,18,13,55.0,54.0,55.0
2018,7,18,14,54.0,52.0,54.0
2018,7,18,15,54.0,54.0,54.0
2018,7,18,16,55.0,54.0,53.0
2018,7,18,17,57.0,54.0,53.0
2018,7,18,18,59.0,59.0,58.0
2018,7,18,19,62.0,62.0,61.0
2018,7,18,20,66.0,68.0,66.0
2018,7,18,21,72.0,76.0,74.0
2018,7,18,22,77.0,79.0,78.0
2018,7,18,23,79.0,81.0,81.0
2018,7,19,0,80.0,82.0,82.0
2018,7,19,1,80.0,83.0,83.0
2018,7,19,2,81.0,84.0,84.0
2018,7,19,3,82.0,83.0,86.0
2018,7,19,4,82.0,83.0,89.0
2018,7,19,5,82.0,84.0,92.0
2018,7,19,6,82.0,83.0,93.0
2018,7,19,7,79.0,80.0,86.0
2018,7,19,8,75.0,75.0,79.0
2018,7,19,9,70.0,71.0,71.0
2018,7,19,10,64.0,62.0,63.0
2018,7,19,11,61.0,59.0,58.0
2018,7,19,12,56.0,55.0,56.0
2018,7,19,13,54.0,55.0,52.0
2018,7,19,14,53.0,53.0,51.0
2018,7,19,15,53.0,54.0,51.0
2018,7,19,16,57.0,56.0,54.0
2018,7,19,17,61.0,61.0,61.0
2018,7,19,18,66.0,67.0,67.0
2018,7,19,19,69.0,69.0,70.0
2018,7,19,20,72.0,73.0,74.0
2018,7,19,21,75.0,75.0,76.0
2018,7,19,22,77.0,79.0,78.0
2018,7,19,23,77.0,79.0,79.0
2018,7,20,0,81.0,83.0,82.0
2018,7,20,1,83.0,84.0,83.0
2018,7,20,2,84.0,85.0,84.0
2018,7,20,3,85.0,86.0,85.0
2018,7,20,4,82.0,83.0,84.0
2018,7,20,5,82.0,83.0,85.0
2018,7,20,6,82.0,82.0,86.0
2018,7,20,7,80.0,79.0,81.0
2018,7,20,8,74.0,74.0,75.0
2018,7,20,9,66.0,69.0,68.0
2018,7,20,10,61.0,64.0,64.0
2018,7,20,11,58.0,58.0,57.0
2018,7,20,12,55.0,56.0,54.0
2018,7,20,13,52.0,52.0,50.0
2018,7,20,14,50.0,51.0,49.0
2018,7,20,15,52.0,54.0,50.0
2018,7,20,16,56.0,57.0,53.0
2018,7,20,17,63.0,61.0,58.0
2018,7,20,18,67.0,66.0,64.0
2018,7,20,19,69.0,68.0,67.0
2018,7,20,20,70.0,70.0,72.0
2018,7,20,21,73.0,74.0,76.0
2018,7,20,22,76.0,77.0,77.0
2018,7,20,23,75.0,78.0,78.0
2018,7,21,0,78.0,79.0,79.0
2018,7,21,1,79.0,81.0,81.0
2018,7,21,2,80.0,81.0,82.0
2018,7,21,3,80.0,81.0,81.0
2018,7,21,4,80.0,81.0,81.0
2018,7,21,5,80.0,80.0,82.0
2018,7,21,6,81.0,81.0,82.0
2018,7,21,7,77.0,79.0,80.0
2018,7,21,8,70.0,74.0,75.0
2018,7,21,9,66.0,69.0,69.0
2018,7,21,10,60.0,60.0,60.0
2018,7,21,11,54.0,54.0,53.0
2018,7,21,12,49.0,48.0,47.0
2018,7,21,13,45.0,43.0,43.0
2018,7,21,14,40.0,39.0,38.0
2018,7,21,15,39.0,40.0,40.0
2018,7,21,16,45.0,45.0,44.0
2018,7,21,17,55.0,54.0,53.0
2018,7,21,18,61.0,58.0,58.0
2018,7,21,19,65.0,64.0,63.0
2018,7,21,20,70.0,71.0,69.0
2018,7,21,21,75.0,76.0,77.0
2018,7,21,22,78.0,78.0,79.0
2018,7,21,23,78.0,79.0,80.0
2018,7,22,0,78.0,79.0,80.0
2018,7,22,1,78.0,79.0,79.0
2018,7,22,2,79.0,79.0,80.0
2018,7,22,3,78.0,78.0,79.0
2018,7,22,4,79.0,79.0,80.0
2018,7,22,5,78.0,79.0,80.0
2018,7,22,6,78.0,80.0,80.0
2018,7,22,7,75.0,79.0,79.0
2018,7,22,8,72.0,76.0,74.0
2018,7,22,9,72.0,73.0,69.0
2018,7,22,10,68.0,70.0,68.0
2018,7,22,11,62.0,66.0,63.0
2018,7,22,12,59.0,61.0,59.0
2018,7,22,13,57.0,58.0,56.0
2018,7,22,14,54.0,55.0,53.0
2018,7,22,15,54.0,54.0,53.0
2018,7,22,16,56.0,56.0,54.0
2018,7,22,17,60.0,57.0,55.0
2018,7,22,18,61.0,59.0,58.0
2018,7,22,19,65.0,65.0,63.0
2018,7,22,20,71.0,73.0,71.0
2018,7,22,21,77.0,78.0,77.0
2018,7,22,22,79.0,80.0,80.0
2018,7,22,23,80.0,81.0,81.0
2018,7,23,0,81.0,81.0,82.0
2018,7,23,1,81.0,82.0,85.0
2018,7,23,2,82.0,82.0,87.0
2018,7,23,3,82.0,82.0,87.0
2018,7,23,4,83.0,82.0,85.0
2018,7,23,5,83.0,82.0,85.0
2018,7,23,6,83.0,82.0,85.0
2018,7,23,7,79.0,78.0,87.0
2018,7,23,8,71.0,72.0,78.0
2018,7,23,9,67.0,67.0,73.0
2018,7,23,10,65.0,64.0,69.0
2018,7,23,11,60.0,63.0,64.0
2018,7,23,12,57.0,58.0,60.0
2018,7,23,13,55.0,53.0,60.0
2018,7,23,14,55.0,48.0,59.0
2018,7,23,15,50.0,48.0,51.0
2018,7,23,16,50.0,50.0,48.0
2018,7,23,17,54.0,52.0,51.0
2018,7,23,18,55.0,53.0,52.0
2018,7,23,19,60.0,58.0,57.0
2018,7,23,20,68.0,67.0,68.0
2018,7,23,21,71.0,70.0,72.0
2018,7,23,22,78.0,77.0,80.0
2018,7,23,23,82.0,80.0,84.0
2018,7,24,0,85.0,83.0,87.0
2018,7,24,1,87.0,85.0,89.0
2018,7,24,2,86.0,85.0,86.0
2018,7,24,3,86.0,85.0,85.0
2018,7,24,4,88.0,85.0,89.0
2018,7,24,5,89.0,86.0,91.0
2018,7,24,6,90.0,86.0,92.0
2018,7,24,7,85.0,84.0,89.0
2018,7,24,8,76.0,78.0,84.0
2018,7,24,9,78.0,74.0,83.0
2018,7,24,10,71.0,68.0,78.0
2018,7,24,11,60.0,63.0,63.0
2018,7,24,12,57.0,59.0,57.0
2018,7,24,13,56.0,59.0,56.0
2018,7,24,14,59.0,61.0,61.0
2018,7,24,15,61.0,64.0,63.0
2018,7,24,16,65.0,64.0,65.0
2018,7,24,17,69.0,67.0,69.0
2018,7,24,18,71.0,69.0,70.0
2018,7,24,19,70.0,69.0,70.0
2018,7,24,20,74.0,71.0,74.0
2018,7,24,21,76.0,77.0,79.0
2018,7,24,22,78.0,80.0,82.0
2018,7,24,23,77.0,82.0,85.0
2018,7,25,0,81.0,82.0,87.0
2018,7,25,1,85.0,84.0,88.0
2018,7,25,2,87.0,85.0,90.0
2018,7,25,3,86.0,85.0,91.0
2018,7,25,4,83.0,84.0,87.0
2018,7,25,5,80.0,81.0,82.0
2018,7,25,6,80.0,81.0,80.0
2018,7,25,7,79.0,80.0,79.0
2018,7,25,8,78.0,79.0,78.0
2018,7,25,9,78.0,78.0,77.0
2018,7,25,10,78.0,78.0,77.0
2018,7,25,11,78.0,78.0,74.0
2018,7,25,12,75.0,76.0,74.0
2018,7,25,13,70.0,71.0,70.0
2018,7,25,14,69.0,70.0,67.0
2018,7,25,15,70.0,70.0,67.0
2018,7,25,16,70.0,69.0,69.0
2018,7,25,17,69.0,69.0,65.0
2018,7,25,18,71.0,71.0,68.0
2018,7,25,19,70.0,71.0,67.0
2018,7,25,20,73.0,74.0,71.0
2018,7,25,21,76.0,76.0,76.0
2018,7,25,22,77.0,76.0,77.0
2018,7,25,23,77.0,77.0,77.0
2018,7,26,0,76.0,77.0,77.0
2018,7,26,1,77.0,79.0,77.0
2018,7,26,2,77.0,80.0,78.0
2018,7,26,3,77.0,79.0,76.0
2018,7,26,4,78.0,79.0,76.0
2018,7,26,5,77.0,79.0,76.0
2018,7,26,6,78.0,80.0,77.0
2018,7,26,7,76.0,77.0,75.0
2018,7,26,8,74.0,74.0,72.0
2018,7,26,9,68.0,69.0,67.0
2018,7,26,10,61.0,63.0,60.0
2018,7,26,11,56.0,58.0,55.0
2018,7,26,12,53.0,56.0,51.0
2018,7,26,13,50.0,53.0,49.0
2018,7,26,14,50.0,51.0,48.0
2018,7,26,15,50.0,52.0,48.0
2018,7,26,16,52.0,51.0,49.0
2018,7,26,17,56.0,54.0,53.0
2018,7,26,18,58.0,57.0,55.0
2018,7,26,19,64.0,63.0,62.0
2018,7,26,20,68.0,71.0,69.0
2018,7,26,21,69.0,73.0,71.0
2018,7,26,22,68.0,70.0,71.0
2018,7,26,23,73.0,75.0,74.0
2018,7,27,0,74.0,77.0,79.0
2018,7,27,1,78.0,79.0,83.0
2018,7,27,2,82.0,82.0,86.0
2018,7,27,3,85.0,85.0,88.0
2018,7,27,4,87.0,86.0,89.0
2018,7,27,5,88.0,87.0,92.0
2018,7,27,6,86.0,85.0,92.0
2018,7,27,7,84.0,82.0,91.0
2018,7,27,8,77.0,79.0,81.0
2018,7,27,9,72.0,77.0,73.0
2018,7,27,10,68.0,73.0,69.0
2018,7,27,11,59.0,62.0,60.0
2018,7,27,12,53.0,55.0,52.0
2018,7,27,13,52.0,53.0,52.0
2018,7,27,14,50.0,52.0,49.0
2018,7,27,15,50.0,51.0,48.0
2018,7,27,16,51.0,49.0,47.0
2018,7,27,17,54.0,52.0,51.0
2018,7,27,18,58.0,54.0,54.0
2018,7,27,19,58.0,57.0,56.0
2018,7,27,20,62.0,61.0,62.0
2018,7,27,21,64.0,65.0,66.0
2018,7,27,22,70.0,73.0,71.0
2018,7,27,23,74.0,75.0,77.0
2018,7,28,0,74.0,76.0,80.0
2018,7,28,1,75.0,76.0,83.0
2018,7,28,2,78.0,79.0,86.0
2018,7,28,3,81.0,81.0,88.0
2018,7,28,4,83.0,82.0,89.0
2018,7,28,5,85.0,84.0,91.0
2018,7,28,6,85.0,84.0,92.0
2018,7,28,7,80.0,82.0,92.0
2018,7,28,8,71.0,77.0,78.0
2018,7,28,9,64.0,69.0,69.0
2018,7,28,10,60.0,63.0,63.0
2018,7,28,11,59.0,60.0,58.0
2018,7,28,12,58.0,61.0,57.0
2018,7,28,13,55.0,58.0,56.0
2018,7,28,14,56.0,55.0,54.0
2018,7,28,15,52.0,53.0,54.0
2018,7,28,16,55.0,53.0,54.0
2018,7,28,17,57.0,56.0,55.0
2018,7,28,18,59.0,59.0,57.0
2018,7,28,19,60.0,61.0,61.0
2018,7,28,20,66.0,66.0,67.0
2018,7,28,21,72.0,72.0,75.0
2018,7,28,22,75.0,76.0,79.0
2018,7,28,23,79.0,79.0,83.0
2018,7,29,0,82.0,79.0,85.0
2018,7,29,1,81.0,77.0,85.0
2018,7,29,2,78.0,74.0,83.0
2018,7,29,3,77.0,74.0,85.0
2018,7,29,4,78.0,75.0,85.0
2018,7,29,5,81.0,75.0,89.0
2018,7,29,6,78.0,72.0,90.0
2018,7,29,7,72.0,68.0,82.0
2018,7,29,8,63.0,62.0,66.0
2018,7,29,9,55.0,57.0,58.0
2018,7,29,10,52.0,53.0,53.0
2018,7,29,11,49.0,51.0,50.0
2018,7,29,12,47.0,49.0,48.0
2018,7,29,13,45.0,47.0,46.0
2018,7,29,14,45.0,46.0,46.0
2018,7,29,15,45.0,46.0,45.0
2018,7,29,16,48.0,49.0,47.0
2018,7,29,17,53.0,50.0,49.0
2018,7,29,18,57.0,54.0,53.0
2018,7,29,19,62.0,61.0,60.0
2018,7,29,20,68.0,67.0,68.0
2018,7,29,21,72.0,71.0,73.0
2018,7,29,22,74.0,75.0,77.0
2018,7,29,23,74.0,76.0,79.0
2018,7,30,0,77.0,77.0,81.0
2018,7,30,1,80.0,80.0,85.0
2018,7,30,2,83.0,82.0,87.0
2018,7,30,3,80.0,80.0,85.0
2018,7,30,4,80.0,79.0,85.0
2018,7,30,5,78.0,77.0,81.0
2018,7,30,6,76.0,75.0,78.0
2018,7,30,7,77.0,77.0,78.0
2018,7,30,8,83.0,82.0,83.0
2018,7,30,9,72.0,69.0,70.0
2018,7,30,10,64.0,63.0,63.0
2018,7,30,11,59.0,60.0,58.0
2018,7,30,12,55.0,57.0,55.0
2018,7,30,13,55.0,58.0,54.0
2018,7,30,14,55.0,57.0,53.0
2018,7,30,15,55.0,56.0,53.0
2018,7,30,16,58.0,58.0,56.0
2018,7,30,17,62.0,63.0,58.0
2018,7,30,18,65.0,65.0,61.0
2018,7,30,19,68.0,67.0,65.0
2018,7,30,20,72.0,72.0,72.0
2018,7,30,21,77.0,78.0,78.0
2018,7,30,22,80.0,80.0,80.0
2018,7,30,23,80.0,80.0,80.0
2018,7,31,0,81.0,81.0,84.0
2018,7,31,1,84.0,84.0,86.0
2018,7,31,2,86.0,86.0,86.0
2018,7,31,3,87.0,87.0,88.0
2018,7,31,4,86.0,86.0,87.0
2018,7,31,5,85.0,85.0,85.0
2018,7,31,6,84.0,84.0,84.0
2018,7,31,7,82.0,82.0,83.0
2018,7,31,8,76.0,76.0,76.0
2018,7,31,9,68.0,68.0,69.0
2018,7,31,10,62.0,64.0,63.0
2018,7,31,11,59.0,61.0,61.0
2018,7,31,12,57.0,55.0,55.0
2018,7,31,13,53.0,52.0,52.0
2018,7,31,14,49.0,51.0,46.0
2018,7,31,15,52.0,55.0,50.0
2018,7,31,16,59.0,58.0,56.0
2018,7,31,17,61.0,60.0,58.0
2018,7,31,18,61.0,60.0,60.0
2018,7,31,19,62.0,61.0,61.0
2018,7,31,20,63.0,63.0,64.0
2018,7,31,21,64.0,65.0,65.0
2018,7,31,22,65.0,67.0,66.0
2018,7,31,23,67.0,68.0,67.0
2018,8,1,0,71.0,70.0,69.0
2018,8,1,1,75.0,74.0,73.0
2018,8,1,2,75.0,76.0,75.0
2018,8,1,3,76.0,79.0,78.0
2018,8,1,4,78.0,82.0,81.0
2018,8,1,5,78.0,82.0,84.0
2018,8,1,6,78.0,82.0,86.0
2018,8,1,7,75.0,80.0,88.0
2018,8,1,8,69.0,76.0,72.0
2018,8,1,9,64.0,69.0,64.0
2018,8,1,10,60.0,61.0,58.0
2018,8,1,11,54.0,57.0,52.0
2018,8,1,12,50.0,52.0,52.0
2018,8,1,13,48.0,49.0,46.0
2018,8,1,14,44.0,44.0,45.0
2018,8,1,15,43.0,38.0,42.0
2018,8,1,16,42.0,40.0,40.0
2018,8,1,17,44.0,42.0,40.0
2018,8,1,18,45.0,44.0,43.0
2018,8,1,19,48.0,49.0,45.0
2018,8,1,20,50.0,51.0,46.0
2018,8,1,21,51.0,52.0,53.0
2018,8,1,22,47.0,50.0,58.0
2018,8,1,23,47.0,49.0,61.0
2018,8,2,0,48.0,49.0,58.0
2018,8,2,1,50.0,47.0,60.0
2018,8,2,2,60.0,47.0,63.0
2018,8,2,3,67.0,49.0,68.0
2018,8,2,4,65.0,50.0,67.0
2018,8,2,5,61.0,55.0,64.0
2018,8,2,6,62.0,63.0,65.0
2018,8,2,7,63.0,68.0,65.0
2018,8,2,8,55.0,54.0,57.0
2018,8,2,9,56.0,58.0,56.0
2018,8,2,10,54.0,57.0,49.0
2018,8,2,11,47.0,49.0,43.0
2018,8,2,12,41.0,43.0,37.0
2018,8,2,13,34.0,37.0,35.0
2018,8,2,14,29.0,27.0,29.0
2018,8,2,15,24.0,20.0,22.0
2018,8,2,16,25.0,22.0,22.0
2018,8,2,17,26.0,21.0,23.0
2018,8,2,18,29.0,26.0,27.0
2018,8,2,19,32.0,31.0,29.0
2018,8,2,20,37.0,35.0,33.0
2018,8,2,21,36.0,32.0,32.0
2018,8,2,22,31.0,28.0,33.0
2018,8,2,23,29.0,27.0,42.0
2018,8,3,0,44.0,29.0,44.0
2018,8,3,1,46.0,40.0,48.0
2018,8,3,2,45.0,42.0,51.0
2018,8,3,3,44.0,41.0,49.0
2018,8,3,4,46.0,46.0,52.0
2018,8,3,5,61.0,61.0,65.0
2018,8,3,6,55.0,54.0,62.0
2018,8,3,7,59.0,53.0,62.0
2018,8,3,8,54.0,55.0,55.0
2018,8,3,9,48.0,52.0,49.0
2018,8,3,10,39.0,49.0,46.0
2018,8,3,11,34.0,33.0,36.0
2018,8,3,12,25.0,24.0,26.0
2018,8,3,13,21.0,17.0,20.0
2018,8,3,14,23.0,16.0,21.0
2018,8,3,15,19.0,17.0,17.0
2018,8,3,16,15.0,14.0,14.0
2018,8,3,17,16.0,13.0,15.0
2018,8,3,18,19.0,16.0,17.0
2018,8,3,19,21.0,18.0,19.0
2018,8,3,20,23.0,22.0,23.0
2018,8,3,21,24.0,21.0,29.0
2018,8,3,22,26.0,21.0,31.0
2018,8,3,23,27.0,21.0,34.0
2018,8,4,0,32.0,21.0,37.0
2018,8,4,1,33.0,24.0,36.0
2018,8,4,2,30.0,27.0,36.0
2018,8,4,3,30.0,27.0,37.0
2018,8,4,4,32.0,29.0,39.0
2018,8,4,5,35.0,30.0,41.0
2018,8,4,6,40.0,33.0,44.0
